Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
2261,Cristiano Ronaldo\dea698d9,pt POR,FW,Manchester Utd,eng Premier League,37-089,1985,26.3,2.85,2.85,2.09,0.00,0.34,0.19,0.19,0.04,0.34,0.34,0.15,0.00,0.08,0.04,0.08,0.00,Matches
2262,Cristiano Ronaldo\dea698d9,pt POR,FW,Juventus,it Serie A,37-089,1985,0.3,6.67,5.81,3.33,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2263,Salomón Rondón\b318a643,ve VEN,FW,Everton,eng Premier League,32-231,1989,8.5,2.00,1.99,1.53,0.00,0.12,0.24,0.00,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
2264,Valentin Rongier\ed45c4a5,fr FRA,MFDF,Marseille,fr Ligue 1,27-149,1994,21.4,1.96,1.96,1.68,0.05,0.09,0.09,0.00,0.05,0.19,0.19,0.14,0.00,0.00,0.05,0.00,0.00,Matches
2265,Marten de Roon\2a1beb34,nl NED,MFDF,Atalanta,it Serie A,31-037,1991,25.3,1.34,1.34,1.23,0.04,0.04,0.00,0.00,0.04,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
2266,Pablo Rosario\1a6b7ea4,nl NED,MF,Nice,fr Ligue 1,25-118,1997,27.9,1.58,1.58,1.36,0.00,0.04,0.00,0.07,0.11,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,Matches
2267,Romario Rösch\87ebfdb8,de GER,MF,Mainz 05,de Bundesliga,22-308,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2268,Danny Rose\89d10e53,eng ENG,DF,Watford,eng Premier League,31-307,1990,7.7,1.43,1.44,1.30,0.13,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,0.00,0.00,0.00,0.00,Matches
2269,Francesco Rossi\7b5f516f,it ITA,GK,Atalanta,it Serie A,31-008,1991,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2270,Tom Rothe\90c1f9a4,de GER,DF,Dortmund,de Bundesliga,17-188,2004,1.0,1.00,0.96,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2271,Jérôme Roussillon\13203c45,fr FRA,DF,Wolfsburg,de Bundesliga,29-119,1993,19.5,1.54,1.54,1.18,0.05,0.10,0.05,0.05,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2272,Nicolò Rovella\e58cbfd5,it ITA,MF,Genoa,it Serie A,20-152,2001,16.0,3.25,3.24,1.50,1.38,0.06,0.06,0.13,0.13,0.38,0.37,0.13,0.25,0.00,0.00,0.00,0.00,Matches
2273,Jon Rowe\8c12f884,eng ENG,FWMF,Norwich City,eng Premier League,19-005,2003,2.1,2.38,2.36,2.38,0.00,0.00,0.00,0.00,0.00,0.48,0.47,0.48,0.00,0.00,0.00,0.00,0.00,Matches
2274,Amir Rrahmani\4b3e1a38,xk KVX,DF,Napoli,it Serie A,28-070,1994,30.5,0.49,0.49,0.46,0.00,0.00,0.03,0.00,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches
2275,Ruan\a378a02a,br BRA,DF,Sassuolo,it Serie A,22-332,1999,2.2,1.82,1.83,1.36,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2276,Rubén\35d4f151,es ESP,DF,Espanyol,es La Liga,21-090,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2277,Antonio Rüdiger\18b896d6,de GER,DF,Chelsea,eng Premier League,29-063,1993,30.0,1.10,1.10,0.93,0.00,0.03,0.07,0.07,0.00,0.27,0.27,0.17,0.00,0.00,0.03,0.07,0.00,Matches
2278,Sebastian Rudy\80f36c88,de GER,MF,Hoffenheim,de Bundesliga,32-066,1990,8.0,1.88,1.86,1.50,0.25,0.00,0.13,0.00,0.00,0.38,0.37,0.38,0.00,0.00,0.00,0.00,0.00,Matches
2279,Daniele Rugani\14b8fcdf,it ITA,DF,Juventus,it Serie A,27-280,1994,8.3,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2280,Matteo Ruggeri\ae9898c5,it ITA,DF,Salernitana,it Serie A,19-298,2002,5.4,0.93,0.92,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2281,Mário Rui\0b5a292a,pt POR,DF,Napoli,it Serie A,30-343,1991,31.4,2.39,2.39,1.82,0.10,0.10,0.06,0.19,0.13,0.29,0.29,0.16,0.06,0.00,0.00,0.06,0.00,Matches
2282,Aitor Ruibal\a55d8df5,es ESP,FWDF,Betis,es La Liga,26-044,1996,9.5,3.16,3.15,2.42,0.00,0.42,0.11,0.21,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.11,0.00,Matches
2283,Fabián Ruiz Peña\c0c7ff58,es ESP,MF,Napoli,it Serie A,26-032,1996,24.8,3.10,3.10,2.90,0.00,0.00,0.08,0.08,0.04,0.36,0.36,0.36,0.00,0.00,0.00,0.00,0.00,Matches
2284,Isma Ruiz\6e36226f,es ESP,MF,Granada,es La Liga,21-080,2001,3.1,1.29,1.27,1.29,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,Matches
2285,Víctor Ruiz\b3dc6eca,es ESP,DF,Betis,es La Liga,33-100,1989,15.8,0.57,0.57,0.44,0.00,0.00,0.06,0.00,0.06,0.06,0.06,0.06,0.00,0.00,0.00,0.00,0.00,Matches
2286,Gerónimo Rulli\625c144a,ar ARG,GK,Villarreal,es La Liga,29-350,1992,28.0,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2287,Lukas Rupp\3faa1780,de GER,MF,Norwich City,eng Premier League,31-117,1991,6.9,3.48,3.50,2.90,0.00,0.29,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2288,Alessandro Russo\7152082d,it ITA,MF,Salernitana,it Serie A,18-241,2003,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2289,Franco Russo\b75ac54b,ar ARG,DF,Mallorca,es La Liga,27-192,1994,16.1,0.25,0.25,0.06,0.00,0.00,0.06,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2290,Georginio Rutter\c64c01fc,fr FRA,FWMF,Hoffenheim,de Bundesliga,20-015,2002,17.3,2.20,2.20,1.16,0.00,0.46,0.23,0.23,0.12,0.29,0.29,0.17,0.00,0.12,0.00,0.00,0.00,Matches
2291,Mathew Ryan\4535e4bb,au AUS,GK,Real Sociedad,es La Liga,30-027,1992,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2292,Julian Ryerson\009a4f60,no NOR,DF,Union Berlin,de Bundesliga,24-169,1997,14.0,2.14,2.15,1.79,0.07,0.07,0.21,0.00,0.00,0.21,0.21,0.14,0.00,0.00,0.07,0.00,0.00,Matches
2293,Frederik Rønnow\a70b8345,dk DEN,GK,Union Berlin,de Bundesliga,29-274,1992,7.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2294,José Sá\903b6e8b,pt POR,GK,Wolves,eng Premier League,29-108,1993,34.0,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2295,Roli Pereira de Sa\60f58477,fr FRA,MF,Nantes,fr Ligue 1,25-146,1996,6.4,2.50,2.51,1.56,0.31,0.16,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2296,Youssouf Sabaly\fbbb9269,sn SEN,DF,Betis,es La Liga,29-061,1993,5.8,2.07,2.08,1.90,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2297,Mathys Saban\7d9f3d69,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19-355,2002,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2298,Stefano Sabelli\0ccac09c,it ITA,DF,Genoa,it Serie A,29-112,1993,3.9,1.03,1.03,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2299,Abdelhamid Sabiri\4830e0af,de GER,MFFW,Sampdoria,it Serie A,25-158,1996,7.2,2.50,2.50,1.67,0.00,0.28,0.00,0.28,0.28,0.42,0.42,0.00,0.00,0.14,0.00,0.14,0.14,Matches
2300,Marcel Sabitzer\e280527c,at AUT,MFDF,Bayern Munich,de Bundesliga,28-049,1994,10.0,2.60,2.60,2.40,0.00,0.00,0.10,0.00,0.10,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,Matches
2301,Marcel Sabitzer\e280527c,at AUT,MFFW,RB Leipzig,de Bundesliga,28-049,1994,0.5,6.00,5.51,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2302,Falaye Sacko\6388e356,ml MLI,DF,Saint-Étienne,fr Ligue 1,27-004,1995,6.1,0.98,0.98,0.82,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2303,Alexis Saelemaekers\ee251371,be BEL,FW,Milan,it Serie A,22-312,1999,18.6,3.44,3.45,2.69,0.00,0.38,0.11,0.22,0.05,0.43,0.43,0.22,0.00,0.11,0.00,0.11,0.00,Matches
2304,Rafiki Said Ahamada\c2e5f306,fr FRA,MFFW,Brest,fr Ligue 1,22-051,2000,0.9,3.33,3.21,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2305,Wesley Saïd\90fcf472,fr FRA,FWMF,Lens,fr Ligue 1,27-016,1995,6.7,4.03,4.01,2.99,0.00,0.30,0.45,0.30,0.00,0.75,0.74,0.30,0.00,0.00,0.30,0.15,0.00,Matches
2306,Allan Saint-Maximin\2b16cb1a,fr FRA,FWMF,Newcastle Utd,eng Premier League,25-054,1997,28.5,3.82,3.82,2.46,0.07,0.77,0.18,0.25,0.11,0.28,0.28,0.21,0.00,0.00,0.04,0.04,0.00,Matches
2307,Romain Saïss\9fbbcf39,ma MAR,DF,Wolves,eng Premier League,32-040,1990,29.3,0.51,0.51,0.48,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2308,Bukayo Saka\bc7dc64d,eng ENG,FWMF,Arsenal,eng Premier League,20-242,2001,29.5,4.27,4.27,2.95,0.44,0.37,0.20,0.27,0.03,0.47,0.47,0.27,0.07,0.00,0.03,0.10,0.00,Matches
2309,Mamadou Sakho\87935cf3,fr FRA,DF,Montpellier,fr Ligue 1,32-081,1990,26.6,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
2310,Bakary Sako\381d7d54,ml MLI,FWMF,Saint-Étienne,fr Ligue 1,34-009,1988,1.7,1.76,1.73,0.59,0.59,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2311,Jacopo Sala\da5a981b,it ITA,MF,Spezia,it Serie A,30-151,1991,9.8,1.33,1.33,1.02,0.00,0.00,0.00,0.10,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2312,Mohamed Salah\e342ad68,eg EGY,FW,Liverpool,eng Premier League,29-324,1992,29.1,4.33,4.33,2.99,0.00,0.69,0.52,0.10,0.03,0.86,0.86,0.58,0.00,0.17,0.07,0.03,0.00,Matches
2313,Eddie Salcedo\0489bb30,it ITA,MFFW,Spezia,it Serie A,20-216,2001,4.5,3.33,3.35,2.00,0.22,0.22,0.67,0.00,0.22,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,Matches
2314,William Saliba\972aeb2a,fr FRA,DF,Marseille,fr Ligue 1,21-042,2001,34.0,0.62,0.62,0.56,0.00,0.00,0.06,0.00,0.00,0.09,0.09,0.06,0.00,0.00,0.03,0.00,0.00,Matches
2315,Romain Salin\74733221,fr FRA,GK,Rennes,fr Ligue 1,37-280,1984,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2316,Mohammed Salisu\0b33f6ad,gh GHA,DF,Southampton,eng Premier League,23-018,1999,30.0,0.83,0.83,0.63,0.03,0.00,0.10,0.00,0.07,0.10,0.10,0.10,0.00,0.00,0.00,0.00,0.00,Matches
2317,Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,de Bundesliga,24-348,1997,15.6,2.82,2.83,1.92,0.00,0.06,0.26,0.51,0.06,0.51,0.51,0.32,0.00,0.00,0.06,0.13,0.00,Matches
2318,Yoann Salmier\c3725db2,gf GUF,DF,Troyes,fr Ligue 1,29-165,1992,27.5,0.73,0.73,0.62,0.00,0.04,0.04,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.04,0.00,0.00,Matches
2319,Salvi\405f267a,es ESP,MFFW,Cádiz,es La Liga,31-036,1991,15.4,1.30,1.30,0.84,0.13,0.00,0.32,0.00,0.00,0.19,0.19,0.06,0.00,0.00,0.13,0.00,0.00,Matches
2320,Lazar Samardzic\217c93a1,de GER,MF,Udinese,it Serie A,20-070,2002,4.3,6.51,6.46,2.79,2.33,0.70,0.00,0.47,0.23,1.16,1.15,0.00,0.70,0.47,0.00,0.00,0.00,Matches
2321,Diadie Samassékou\08593525,ml MLI,MF,Hoffenheim,de Bundesliga,26-114,1996,16.8,1.13,1.13,0.83,0.00,0.06,0.24,0.00,0.00,0.18,0.18,0.12,0.00,0.00,0.06,0.00,0.00,Matches
2322,Mama Samba Baldé\fb14aa28,gw GNB,FWMF,Troyes,fr Ligue 1,26-180,1995,18.5,2.27,2.27,1.46,0.00,0.32,0.22,0.22,0.05,0.27,0.27,0.11,0.00,0.00,0.11,0.05,0.00,Matches
2323,Albert Sambi Lokonga\1b4f1169,be BEL,MF,Arsenal,eng Premier League,22-195,1999,12.3,2.60,2.60,2.44,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2324,Junior Sambia\24eb7ed6,fr FRA,DFFW,Montpellier,fr Ligue 1,25-240,1996,16.6,1.57,1.57,0.78,0.00,0.24,0.18,0.36,0.00,0.18,0.18,0.12,0.00,0.00,0.06,0.00,0.00,Matches
2325,Luigi Samele\548fea2f,it ITA,FW,Sassuolo,it Serie A,20-026,2002,0.1,10.0,18.00,10.0,0.00,0.00,0.00,0.00,0.00,10.0,18.00,10.0,0.00,0.00,0.00,0.00,0.00,Matches
2326,Fede San Emeterio\efecd633,es ESP,MF,Cádiz,es La Liga,25-050,1997,9.2,0.98,0.98,0.87,0.00,0.00,0.00,0.00,0.11,0.33,0.33,0.22,0.00,0.00,0.00,0.00,0.11,Matches
2327,Antonio Sanabria\0a447501,py PAR,FW,Torino,it Serie A,26-062,1996,20.0,1.80,1.80,1.15,0.00,0.10,0.25,0.15,0.15,0.25,0.25,0.05,0.00,0.05,0.05,0.10,0.00,Matches
2328,Oihan Sancet\bdb624a3,es ESP,FW,Athletic Club,es La Liga,22-010,2000,15.8,3.54,3.54,2.34,0.06,0.25,0.32,0.19,0.38,0.38,0.38,0.25,0.00,0.06,0.00,0.00,0.06,Matches
2329,Renato Sanches\032f894e,pt POR,MF,Lille,fr Ligue 1,24-260,1997,17.3,4.28,4.27,3.24,0.69,0.23,0.12,0.00,0.00,0.46,0.46,0.29,0.17,0.00,0.00,0.00,0.00,Matches
2330,Alexis Sánchez\2c0f8e9e,cl CHI,FW,Inter,it Serie A,33-137,1988,9.6,4.48,4.47,3.02,0.52,0.31,0.31,0.10,0.21,0.63,0.62,0.42,0.10,0.00,0.00,0.10,0.00,Matches
2331,Antonio Sánchez\a254bbe0,es ESP,MFFW,Mallorca,es La Liga,25-124,1997,15.3,1.70,1.70,1.44,0.00,0.07,0.13,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2332,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,25-327,1996,15.0,0.87,0.87,0.80,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,Matches
2333,Germán Sánchez\ea9b2ef9,es ESP,DF,Granada,es La Liga,35-186,1986,23.8,0.50,0.48,0.38,0.04,0.00,0.08,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
2334,Juan Sánchez\ff4f78e1,es ESP,MF,Sevilla,es La Liga,18-263,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2335,Manuel Sánchez\ffacd3d5,es ESP,DFMF,Osasuna,es La Liga,21-254,2000,23.2,1.77,1.77,1.38,0.13,0.04,0.04,0.09,0.09,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Matches
2336,Robert Sánchez\6a713852,es ESP,GK,Brighton,eng Premier League,24-168,1997,34.0,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2337,Jadon Sancho\dbf053da,eng ENG,FWMF,Manchester Utd,eng Premier League,22-041,2000,21.1,3.89,3.88,3.18,0.14,0.43,0.09,0.05,0.00,0.38,0.38,0.28,0.00,0.09,0.00,0.00,0.00,Matches
2338,Philippe Sandler\60740e70,nl NED,DF,Troyes,fr Ligue 1,25-084,1997,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2339,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,31-099,1991,17.4,2.13,2.12,1.90,0.06,0.00,0.00,0.06,0.11,0.29,0.29,0.23,0.00,0.00,0.00,0.06,0.00,Matches
2340,Leroy Sané\2b114be3,de GER,FWMF,Bayern Munich,de Bundesliga,26-114,1996,21.7,4.47,4.47,3.23,0.41,0.23,0.41,0.09,0.09,0.55,0.55,0.41,0.00,0.00,0.09,0.00,0.05,Matches
2341,Oier Sanjurjo\466824fb,es ESP,MF,Osasuna,es La Liga,35-345,1986,6.5,0.62,0.62,0.46,0.15,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,0.00,0.00,0.00,0.00,Matches
2342,Mohamed Sankoh\be625686,nl NED,FW,Stuttgart,de Bundesliga,18-201,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2343,Morgan Sanson\6e7f1353,fr FRA,MF,Aston Villa,eng Premier League,27-260,1994,4.0,0.75,0.76,0.50,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2344,Nicola Sansone\7eb97a8e,it ITA,FWMF,Bologna,it Serie A,30-237,1991,9.4,3.40,3.40,1.60,0.96,0.11,0.43,0.32,0.00,0.74,0.74,0.21,0.11,0.11,0.11,0.21,0.00,Matches
2345,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Freiburg,de Bundesliga,27-057,1995,0.2,5.00,4.29,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2346,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Rennes,fr Ligue 1,27-057,1995,25.0,1.64,1.64,1.52,0.00,0.00,0.08,0.00,0.04,0.24,0.24,0.20,0.00,0.00,0.04,0.00,0.00,Matches
2347,Federico Santander\df85d472,py PAR,FWDF,Bologna,it Serie A,30-335,1991,0.7,4.29,4.03,4.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2348,Jesús Santiago\bc49fd34,es ESP,MF,Valencia,es La Liga,17-345,2004,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2349,Samir Santos\92b4758e,br BRA,DF,Watford,eng Premier League,27-151,1994,15.7,0.25,0.25,0.19,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2350,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,27-151,1994,15.8,0.63,0.63,0.44,0.06,0.00,0.13,0.00,0.00,0.13,0.13,0.06,0.00,0.00,0.06,0.00,0.00,Matches
2351,Sergio Santos\cf59e05f,es ESP,DF,Real Madrid,es La Liga,21-122,2001,0.1,20.0,16.36,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2352,Alvaro Sanz\eaefa2d0,es ESP,MF,Barcelona,es La Liga,21-080,2001,0.3,3.33,3.10,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2353,Riccardo Saponara\3bb7af3b,it ITA,FW,Fiorentina,it Serie A,30-135,1991,13.3,3.91,3.91,3.01,0.00,0.15,0.30,0.38,0.08,0.38,0.38,0.30,0.00,0.00,0.00,0.08,0.00,Matches
2354,Pablo Sarabia\9744ff80,es ESP,FW,Paris S-G,fr Ligue 1,29-359,1992,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2355,Marcelo Saracchi\1c96ad85,uy URU,DF,Levante,es La Liga,24-012,1998,0.5,10.0,9.18,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2356,Josh Sargent\a8d4428b,us USA,FWMF,Norwich City,eng Premier League,22-074,2000,17.5,1.49,1.49,1.03,0.00,0.06,0.17,0.23,0.00,0.11,0.11,0.06,0.00,0.06,0.00,0.00,0.00,Matches
2357,Jeremy Sarmiento\ac0d576d,ec ECU,FWMF,Brighton,eng Premier League,19-323,2002,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2358,Bouna Sarr\1a4b9094,sn SEN,DF,Bayern Munich,de Bundesliga,30-094,1992,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2359,Ismaila Sarr\bfdb33aa,sn SEN,FWMF,Watford,eng Premier League,24-069,1998,19.7,2.18,2.19,1.68,0.00,0.20,0.00,0.20,0.10,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
2360,Malang Sarr\4315f30d,fr FRA,DF,Chelsea,eng Premier League,23-102,1999,5.7,1.05,1.06,1.05,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.00,Matches
2361,Joan Sastre Vanrell\f9acf8bf,es ESP,DF,Mallorca,es La Liga,25-005,1997,2.9,1.03,1.05,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2362,Martin Satriano\86383d0e,it ITA,FWMF,Inter,it Serie A,21-074,2001,0.4,2.50,2.37,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2363,Martin Satriano\86383d0e,it ITA,FW,Brest,fr Ligue 1,21-074,2001,8.7,0.57,0.58,0.34,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2364,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,30-134,1991,26.8,4.59,4.59,2.72,1.04,0.26,0.15,0.15,0.26,0.56,0.56,0.41,0.11,0.00,0.04,0.00,0.00,Matches
2365,Esteban Saveljich\79f2a5f5,me MNE,DF,Rayo Vallecano,es La Liga,30-350,1991,18.9,0.37,0.37,0.32,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2366,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,31-117,1991,23.1,0.35,0.35,0.26,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2367,Joseph Scally\236f02cd,us USA,DF,M'Gladbach,de Bundesliga,19-125,2002,21.0,1.57,1.57,1.38,0.05,0.05,0.05,0.05,0.00,0.14,0.14,0.10,0.00,0.00,0.05,0.00,0.00,Matches
2368,Giorgio Scalvini\1e9aa637,it ITA,DFMF,Atalanta,it Serie A,18-145,2003,8.2,0.85,0.85,0.61,0.00,0.12,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2369,Gianluca Scamacca\8790f988,it ITA,FW,Sassuolo,it Serie A,23-124,1999,21.1,2.18,2.18,1.90,0.00,0.00,0.19,0.09,0.00,0.19,0.19,0.14,0.00,0.00,0.05,0.00,0.00,Matches
2370,Dane Scarlett\21945a9e,eng ENG,MF,Tottenham,eng Premier League,18-042,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2371,Kevin Schade\52afb588,de GER,FWMF,Freiburg,de Bundesliga,20-159,2001,9.2,2.07,2.06,0.87,0.00,0.11,0.33,0.76,0.00,0.33,0.32,0.11,0.00,0.00,0.00,0.22,0.00,Matches
2372,András Schäfer\049751d7,hu HUN,MF,Union Berlin,de Bundesliga,23-022,1999,2.1,1.90,1.91,0.95,0.00,0.48,0.00,0.00,0.48,0.95,0.96,0.48,0.00,0.00,0.00,0.00,0.48,Matches
2373,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,eng Premier League,30-136,1991,23.4,1.03,1.02,0.68,0.13,0.09,0.09,0.04,0.00,0.17,0.17,0.13,0.00,0.04,0.00,0.00,0.00,Matches
2374,Louis Schaub\b50ec54b,at AUT,MFFW,Köln,de Bundesliga,27-127,1994,7.2,3.47,3.49,2.50,0.28,0.14,0.14,0.28,0.14,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.00,Matches
2375,Andrea Schiavone\4b55eb4d,it ITA,MF,Salernitana,it Serie A,29-071,1993,6.3,2.22,2.21,0.79,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
2376,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,de Bundesliga,26-101,1996,21.2,2.12,2.12,1.37,0.00,0.14,0.47,0.14,0.00,0.57,0.57,0.38,0.00,0.05,0.05,0.09,0.00,Matches
